solving_time,operator
28.255,multiply
27.503,multiply
11.734000000000002,multiply
7.358,multiply
25.862,multiply
40.766999999999996,multiply
29.061999999999998,multiply
36.774,multiply
24.615,multiply
36.861999999999995,multiply
17.011,multiply
33.238,multiply
42.672,multiply
11.700999999999999,multiply
19.285999999999998,multiply
30.061999999999998,multiply
35.334,multiply
15.277999999999999,multiply
9.946,multiply
25.331999999999997,multiply
20.662,multiply
12.593,multiply
15.044,multiply
41.326,multiply
34.535,multiply
12.036,multiply
8.262,multiply
41.608000000000004,multiply
25.514,multiply
7.325,multiply
19.774,multiply
28.119,multiply
18.668,multiply
12.568,multiply
16.285999999999998,multiply
9.408,multiply
22.776,multiply
37.215,multiply
9.309,multiply
23.283,multiply
2.57,multiply
6.78,multiply
24.203000000000003,multiply
26.766,multiply
16.177,multiply
12.715,multiply
27.142,multiply
19.165,multiply
103.447,multiply
38.799,multiply
333.18,multiply
48.216,multiply
50.159,multiply
42.919,multiply
31.896,multiply
46.911,multiply
46.783,multiply
32.079,multiply
33.999,multiply
37.431,multiply
39.632,multiply
44.086999999999996,multiply
37.711,multiply
43.255,multiply
34.634,multiply
57.191,multiply
33.359,multiply
25.976,multiply
82.559,multiply
53.33,multiply
30.746,multiply
39.175,multiply
25.737,multiply
28.551,multiply
38.559,multiply
32.727,multiply
23.487,multiply
47.151,multiply
29.519000000000002,multiply
55.321000000000005,multiply
27.232,multiply
9.853,multiply
5.591,multiply
32.327,multiply
7.263999999999999,multiply
40.071,multiply
55.967,multiply
42.783,multiply
42.903,multiply
51.151,multiply
40.830999999999996,multiply
24.079,multiply
36.824,multiply
102.663,multiply
18.766,multiply
37.022,multiply
19.942,multiply
27.046,multiply
64.43,multiply
3.95,multiply
30.398000000000003,multiply
17.654,multiply
24.198,multiply
10.614,multiply
24.565,multiply
21.061999999999998,multiply
5.558,multiply
27.398000000000003,multiply
17.774,multiply
21.79,multiply
15.998,multiply
18.814,multiply
51.926,multiply
30.006,multiply
6.55,multiply
34.958,multiply
31.246,multiply
20.518,multiply
23.462,multiply
22.55,multiply
24.95,multiply
5.894,multiply
18.422,multiply
18.197,multiply
19.486,multiply
22.31,multiply
16.51,multiply
21.334,multiply
23.79,multiply
21.294,multiply
21.366,multiply
19.166,multiply
22.294,multiply
14.597000000000001,multiply
16.782,multiply
34.718,multiply
16.894000000000002,multiply
17.406,multiply
38.758,multiply
72.35,multiply
26.398000000000003,multiply
22.75,multiply
16.854,multiply
10.158,multiply
22.965999999999998,multiply
8.142000000000001,multiply
5.093999999999999,multiply
19.454,multiply
20.878,multiply
17.262,multiply
24.182,multiply
25.991,multiply
44.551,multiply
25.95,multiply
29.975,multiply
9.398,multiply
18.79,multiply
26.814,multiply
28.95,multiply
21.326,multiply
20.566,multiply
34.759,multiply
23.358,multiply
14.382,multiply
37.103,multiply
45.239,multiply
24.631,multiply
27.878,multiply
28.919,multiply
17.166,multiply
24.374000000000002,multiply
24.318,multiply
4.982,multiply
13.677999999999999,multiply
21.246,multiply
10.83,multiply
18.206,multiply
23.334,multiply
20.51,multiply
29.781999999999996,multiply
16.398,multiply
25.494,multiply
26.31,multiply
58.247,multiply
82.743,multiply
9.942,multiply
110.44,multiply
59.446999999999996,multiply
25.366,multiply
49.527,multiply
49.647,multiply
67.655,multiply
22.342,multiply
30.934,multiply
48.126999999999995,multiply
31.967,multiply
27.804000000000002,multiply
33.238,multiply
9.15,multiply
21.134,multiply
48.023,multiply
7.757999999999999,multiply
41.135,multiply
54.99100000000001,multiply
38.318000000000005,multiply
37.214,multiply
6.766,multiply
21.99,multiply
57.615,multiply
46.935,multiply
16.35,multiply
38.111,multiply
4.486000000000001,multiply
54.031000000000006,multiply
61.678999999999995,multiply
82.088,multiply
2.133,multiply
24.182,multiply
20.358,multiply
17.518,multiply
29.574,multiply
21.326,multiply
27.359,multiply
75.896,multiply
7.15,multiply
59.647,multiply
46.295,multiply
23.535,multiply
55.681000000000004,multiply
42.809,multiply
44.498999999999995,multiply
42.273,multiply
34.953,multiply
35.806,multiply
47.907,multiply
26.401,multiply
35.224000000000004,multiply
39.065,multiply
31.265,multiply
34.913000000000004,multiply
23.096999999999998,multiply
30.712,multiply
19.944000000000003,multiply
28.896,multiply
30.849,multiply
29.361,multiply
27.601,multiply
28.128,multiply
27.427,multiply
26.695999999999998,multiply
25.289,multiply
22.728,multiply
19.089000000000002,multiply
18.273,multiply
24.088,multiply
18.992,multiply
28.584,multiply
31.592,multiply
20.296,multiply
24.664,multiply
17.432000000000002,multiply
20.272000000000002,multiply
21.44,multiply
28.768,multiply
18.712,multiply
22.896,multiply
26.104,multiply
24.64,multiply
18.16,multiply
23.256,multiply
28.761,multiply
19.209,multiply
25.448,multiply
72.847,multiply
52.055,multiply
38.806999999999995,multiply
28.206999999999997,multiply
31.455,multiply
34.318000000000005,multiply
24.118000000000002,multiply
35.903,multiply
41.687,multiply
19.75,multiply
36.438,multiply
31.51,multiply
34.23,multiply
32.766,multiply
39.583,multiply
43.766000000000005,multiply
44.678999999999995,multiply
21.518,multiply
7.23,multiply
20.75,multiply
39.47,multiply
29.614,multiply
23.174,multiply
45.455,multiply
19.805999999999997,multiply
19.086,multiply
20.27,multiply
19.494,multiply
28.454,multiply
17.398,multiply
23.502,multiply
47.287,multiply
3.694,multiply
54.727,multiply
24.974,multiply
24.054000000000002,multiply
27.166999999999998,multiply
12.918,multiply
16.894000000000002,multiply
27.134,multiply
35.479,multiply
7.102,multiply
23.822,multiply
22.414,multiply
26.886999999999997,multiply
18.777,multiply
26.416999999999998,multiply
69.931,multiply
23.153000000000002,multiply
27.369,multiply
23.497,multiply
20.249000000000002,multiply
10.152000000000001,multiply
26.737,multiply
22.545,multiply
26.889,multiply
18.862000000000002,multiply
14.56,multiply
22.441,multiply
10.296,multiply
23.385,multiply
32.617,multiply
18.944000000000003,multiply
15.584000000000001,multiply
6.297999999999999,multiply
33.881,multiply
8.4,multiply
19.049,multiply
13.864,multiply
18.369,multiply
23.913,multiply
23.913,multiply
21.729,multiply
22.993000000000002,multiply
14.088,multiply
25.449,multiply
10.712,multiply
10.952,multiply
17.664,multiply
15.056,multiply
19.168,multiply
20.689,multiply
5.984,multiply
16.641,multiply
19.112000000000002,multiply
37.225,multiply
20.929000000000002,multiply
30.529,multiply
21.576999999999998,multiply
7.555,multiply
49.313,multiply
20.991999999999997,multiply
33.36,multiply
11.376,multiply
17.088,multiply
19.4,multiply
22.496,multiply
36.512,multiply
48.24100000000001,multiply
56.696999999999996,multiply
32.097,multiply
14.04,multiply
13.568,multiply
41.873000000000005,multiply
32.6,multiply
10.968,multiply
33.872,multiply
23.392,multiply
23.618000000000002,multiply
30.680999999999997,multiply
2.9760000000000004,multiply
24.855999999999998,multiply
18.616,multiply
12.015999999999998,multiply
2.3280000000000003,multiply
37.784,multiply
16.2,multiply
21.568,multiply
19.144000000000002,multiply
12.776,multiply
25.04,multiply
22.471999999999998,multiply
22.368000000000002,multiply
25.24,multiply
22.624000000000002,multiply
12.76,multiply
34.832,multiply
8.68,multiply
30.329,multiply
9.968,multiply
42.665,multiply
10.158999999999999,multiply
25.779,multiply
20.631999999999998,multiply
24.944000000000003,multiply
17.678,multiply
21.534000000000002,multiply
13.885,multiply
33.438,multiply
12.11,multiply
50.558,multiply
4.158,multiply
16.422,multiply
36.976,multiply
23.83,multiply
24.006,multiply
13.895999999999999,multiply
11.071,multiply
49.341,multiply
22.894000000000002,multiply
33.406,multiply
26.614,multiply
28.006,multiply
26.802,multiply
6.461,multiply
21.805999999999997,multiply
15.478,multiply
18.798,multiply
18.854,multiply
9.742,multiply
11.437999999999999,multiply
17.774,multiply
5.273,multiply
17.285999999999998,multiply
20.294,multiply
6.03,multiply
16.838,multiply
2.781,multiply
13.677999999999999,multiply
4.974,multiply
2.758,multiply
24.99,multiply
9.198,multiply
7.181,multiply
17.19,multiply
11.92,multiply
8.646,multiply
15.694,multiply
21.838,multiply
20.477999999999998,multiply
37.544000000000004,multiply
27.456,multiply
37.728,multiply
17.936,multiply
21.96,multiply
20.24,multiply
28.272,multiply
26.855999999999998,multiply
26.311999999999998,multiply
52.248000000000005,multiply
11.944,multiply
25.04,multiply
35.88,multiply
28.56,multiply
22.776,multiply
28.016,multiply
22.08,multiply
7.306,multiply
29.511999999999997,multiply
15.672,multiply
23.658,multiply
19.832,multiply
26.6,multiply
16.104,multiply
28.377,multiply
18.184,multiply
21.241999999999997,multiply
3.2960000000000003,multiply
26.128,multiply
10.944,multiply
2.424,multiply
3.3280000000000003,multiply
10.152000000000001,multiply
19.727999999999998,multiply
13.312000000000001,multiply
6.2,multiply
15.968,multiply
35.472,multiply
16.152,multiply
20.808000000000003,multiply
14.087,multiply
20.08,multiply
6.664,multiply
16.16,multiply
13.168,multiply
51.619,multiply
61.403999999999996,multiply
88.295,multiply
36.865,multiply
47.744,multiply
51.442,multiply
24.712,multiply
67.604,multiply
42.578,multiply
34.0,multiply
38.424,multiply
77.804,multiply
20.145,multiply
20.951999999999998,multiply
33.244,multiply
59.603,multiply
19.61,multiply
29.052,multiply
53.54600000000001,multiply
37.213,multiply
43.784,multiply
30.934,multiply
41.29,multiply
46.91,multiply
24.491,multiply
29.565,multiply
33.579,multiply
52.96,multiply
27.872,multiply
49.132,multiply
29.383000000000003,multiply
37.662,multiply
68.867,multiply
40.818000000000005,multiply
40.056,multiply
31.875,multiply
27.506999999999998,multiply
30.39,multiply
55.11600000000001,multiply
54.927,multiply
15.558,multiply
55.848,multiply
40.979,multiply
30.697,multiply
12.062999999999999,multiply
124.12200000000001,multiply
137.683,multiply
111.538,multiply
47.097,multiply
46.349,multiply
57.641000000000005,multiply
37.537,multiply
49.393,multiply
43.465,multiply
52.433,multiply
41.305,multiply
35.881,multiply
51.986999999999995,multiply
61.073,multiply
44.281000000000006,multiply
40.121,multiply
44.073,multiply
31.993000000000002,multiply
38.080999999999996,multiply
12.304,multiply
30.128,multiply
30.2,multiply
24.144000000000002,multiply
22.12,multiply
34.657,multiply
26.601,multiply
32.363,multiply
28.987,multiply
23.68,multiply
23.436,multiply
37.769,multiply
28.096999999999998,multiply
26.784000000000002,multiply
26.969,multiply
24.008000000000003,multiply
24.769000000000002,multiply
47.68899999999999,multiply
8.943999999999999,multiply
35.801,multiply
33.080999999999996,multiply
49.817,multiply
46.681000000000004,multiply
29.673000000000002,multiply
29.737,multiply
40.673,multiply
76.305,multiply
35.495,multiply
40.943000000000005,multiply
51.911,multiply
48.351000000000006,multiply
31.935,multiply
36.145,multiply
40.279,multiply
42.871,multiply
31.711,multiply
36.423,multiply
42.951,multiply
34.623000000000005,multiply
25.695,multiply
34.334,multiply
33.150999999999996,multiply
27.127,multiply
34.847,multiply
36.199,multiply
50.136,multiply
27.910999999999998,multiply
37.263000000000005,multiply
51.976000000000006,multiply
36.071,multiply
21.558000000000003,multiply
29.230999999999998,multiply
35.543,multiply
30.415,multiply
22.285999999999998,multiply
36.719,multiply
28.655,multiply
44.391000000000005,multiply
33.159,multiply
23.59,multiply
46.023,multiply
13.774000000000001,multiply
43.367,multiply
13.694,multiply
39.551,multiply
41.823,multiply
22.094,multiply
28.526999999999997,multiply
12.43,multiply
37.039,multiply
30.711,multiply
24.046,multiply
29.814,multiply
30.061999999999998,multiply
70.333,multiply
20.422,multiply
29.999000000000002,multiply
33.175,multiply
32.687,multiply
22.27,multiply
37.967,multiply
26.644000000000002,multiply
50.463,multiply
25.615,multiply
25.23,multiply
21.805,multiply
27.166999999999998,multiply
23.358,multiply
25.701999999999998,multiply
25.183000000000003,multiply
24.502,multiply
26.398000000000003,multiply
22.494,multiply
28.294,multiply
25.079,multiply
29.838,multiply
16.79,multiply
20.605999999999998,multiply
33.478,multiply
21.901999999999997,multiply
23.389,multiply
34.015,multiply
28.894000000000002,multiply
26.726,multiply
19.214000000000002,multiply
24.238000000000003,multiply
34.638000000000005,multiply
10.542,multiply
7.462000000000001,multiply
24.846,multiply
27.831,multiply
17.006,multiply
9.189,multiply
23.934,multiply
31.598000000000003,multiply
25.726999999999997,multiply
22.95,multiply
47.201,multiply
15.87,multiply
23.983,multiply
8.487,multiply
20.482,multiply
45.126999999999995,multiply
18.198,multiply
16.502,multiply
55.799,multiply
19.637999999999998,multiply
12.934000000000001,multiply
21.263,multiply
7.2860000000000005,multiply
14.446,multiply
20.774,multiply
23.454,multiply
29.023000000000003,multiply
5.292000000000001,multiply
23.614,multiply
13.645999999999999,multiply
14.718,multiply
16.997,multiply
17.192999999999998,multiply
38.424,multiply
22.99,multiply
21.590999999999998,multiply
17.782,multiply
23.67,multiply
19.078,multiply
20.166,multiply
14.085999999999999,multiply
13.462,multiply
14.19,multiply
18.625,multiply
22.182,multiply
12.342,multiply
5.2860000000000005,multiply
17.142,multiply
14.198,multiply
20.574,multiply
6.246,multiply
17.094,multiply
3.638,multiply
14.633,multiply
35.558,multiply
24.805999999999997,multiply
24.221999999999998,multiply
27.334,multiply
16.201,multiply
15.982000000000001,multiply
46.333999999999996,multiply
12.085999999999999,multiply
19.366,multiply
23.358,multiply
38.591,multiply
24.55,multiply
6.909,multiply
6.478,multiply
24.326,multiply
45.223,multiply
30.47,multiply
17.342,multiply
22.701999999999998,multiply
13.502,multiply
26.261999999999997,multiply
15.582,multiply
13.51,multiply
13.134,multiply
13.702,multiply
13.605,multiply
16.062,multiply
8.902000000000001,multiply
1.966,multiply
5.332999999999999,multiply
5.814,multiply
34.501999999999995,multiply
5.87,multiply
16.998,multiply
26.447,multiply
12.165,multiply
6.157,multiply
8.605,multiply
3.1180000000000003,multiply
4.598,multiply
7.11,multiply
19.766,multiply
12.206,multiply
13.902000000000001,multiply
4.173,multiply
42.093999999999994,divide
15.942,divide
13.062000000000001,divide
5.261,divide
12.542,divide
2.3819999999999997,divide
7.246,divide
2.5660000000000003,divide
2.502,divide
5.99,divide
2.0380000000000003,divide
4.893,divide
3.054,divide
3.102,divide
5.038,divide
2.742,divide
1.63,divide
2.677,divide
2.222,divide
2.398,divide
7.31,divide
1.966,divide
3.918,divide
5.654,divide
2.526,divide
2.4459999999999997,divide
7.309,divide
6.1979999999999995,divide
3.765,divide
4.293,divide
2.622,divide
3.877,divide
7.093,divide
2.0540000000000003,divide
3.9019999999999997,divide
42.11,divide
3.5180000000000002,divide
2.102,divide
2.07,divide
3.438,divide
73.911,divide
99.751,divide
23.67,divide
30.214000000000002,divide
42.422,divide
18.374000000000002,divide
21.136,divide
11.67,divide
16.59,divide
10.693,divide
20.493000000000002,divide
8.222000000000001,divide
6.132999999999999,divide
6.245,divide
25.149,divide
5.485,divide
11.437000000000001,divide
5.013,divide
5.909,divide
3.685,divide
14.702,divide
11.526,divide
7.942,divide
4.357,divide
8.181000000000001,divide
3.685,divide
8.605,divide
2.8369999999999997,divide
13.126,divide
11.517000000000001,divide
16.397000000000002,divide
10.165,divide
27.605999999999998,divide
8.71,divide
4.388999999999999,divide
4.677,divide
4.854,divide
6.261,divide
4.501,divide
5.381,divide
51.365,divide
45.965,divide
54.876999999999995,divide
37.56,divide
110.89200000000001,divide
3.653,divide
3.2060000000000004,divide
2.605,divide
1.829,divide
2.461,divide
3.565,divide
3.806,divide
4.798,divide
5.381,divide
6.781000000000001,divide
4.181,divide
2.4530000000000003,divide
4.149,divide
3.285,divide
2.565,divide
2.735,divide
3.0060000000000002,divide
2.7260000000000004,divide
7.39,divide
1.653,divide
2.645,divide
1.965,divide
5.221,divide
3.878,divide
3.4210000000000003,divide
4.086,divide
5.869,divide
1.662,divide
3.653,divide
3.557,divide
3.702,divide
4.558,divide
6.942,divide
5.165,divide
5.141,divide
18.320999999999998,divide
10.512,divide
10.703,divide
27.351,divide
17.583,divide
4.823,divide
5.345,divide
13.710999999999999,divide
3.5980000000000003,divide
4.816,divide
5.551,divide
5.942,divide
3.713,divide
3.444,divide
2.605,divide
4.9430000000000005,divide
6.184,divide
3.536,divide
2.464,divide
3.616,divide
2.641,divide
3.262,divide
2.88,divide
29.113000000000003,divide
3.675,divide
17.986,divide
2.64,divide
5.28,divide
11.777000000000001,divide
3.8080000000000003,divide
4.298,divide
2.552,divide
3.258,divide
28.104,divide
4.4239999999999995,divide
2.825,divide
2.636,divide
3.1439999999999997,divide
1.9269999999999998,divide
3.45,divide
49.373000000000005,divide
5.765,divide
4.166,divide
3.838,divide
2.805,divide
7.037999999999999,divide
2.47,divide
19.438,divide
3.342,divide
4.878,divide
3.302,divide
2.8539999999999996,divide
3.3369999999999997,divide
4.853,divide
3.67,divide
6.83,divide
4.886,divide
3.622,divide
4.638,divide
3.142,divide
7.574,divide
2.31,divide
3.342,divide
3.5180000000000002,divide
2.966,divide
3.924,divide
8.152000000000001,divide
1.806,divide
2.206,divide
1.821,divide
2.822,divide
2.19,divide
3.654,divide
6.39,divide
6.585,divide
1.9180000000000001,divide
4.662,divide
3.142,divide
1.734,divide
3.133,divide
59.951,divide
32.422,divide
17.102,divide
27.318,divide
36.279,divide
3.222,divide
28.774,divide
24.043000000000003,divide
10.845999999999998,divide
5.093999999999999,divide
2.0540000000000003,divide
7.726,divide
4.166,divide
4.582,divide
5.75,divide
27.254,divide
3.694,divide
4.126,divide
3.95,divide
5.446000000000001,divide
3.638,divide
2.0140000000000002,divide
2.431,divide
34.623000000000005,divide
2.6460000000000004,divide
2.278,divide
3.0060000000000002,divide
3.3819999999999997,divide
2.074,divide
26.206,divide
2.222,divide
1.63,divide
2.022,divide
2.365,divide
25.366,divide
1.9980000000000002,divide
1.91,divide
2.574,divide
3.1660000000000004,divide
1.758,divide
19.678,divide
5.846,divide
3.773,divide
2.8289999999999997,divide
3.846,divide
4.43,divide
4.2139999999999995,divide
2.461,divide
2.134,divide
4.462,divide
1.7169999999999999,divide
2.222,divide
2.5340000000000003,divide
3.542,divide
1.9580000000000002,divide
2.037,divide
2.6289999999999996,divide
1.494,divide
2.957,divide
1.597,divide
1.8780000000000001,divide
1.3969999999999998,divide
1.656,divide
1.6680000000000001,divide
2.013,divide
1.6059999999999999,divide
1.203,divide
1.109,divide
1.196,divide
1.757,divide
11.126,divide
2.301,divide
2.7260000000000004,divide
1.574,divide
1.301,divide
2.012,divide
1.629,divide
2.6210000000000004,divide
2.238,divide
16.414,divide
70.898,divide
15.48,divide
10.032,divide
42.761,divide
11.0,divide
27.273000000000003,divide
7.968,divide
5.504,divide
36.049,divide
5.12,divide
17.6,divide
68.234,divide
4.144,divide
8.544,divide
20.72,divide
11.192,divide
4.008,divide
5.016,divide
9.648,divide
3.048,divide
8.272,divide
16.368,divide
5.32,divide
10.312000000000001,divide
11.135,divide
6.167999999999999,divide
7.263999999999999,divide
2.448,divide
6.922000000000001,divide
5.816,divide
7.024,divide
9.328,divide
3.467,divide
7.795,divide
7.032,divide
5.5360000000000005,divide
3.264,divide
9.703,divide
3.08,divide
9.863999999999999,divide
59.263000000000005,divide
4.038,divide
12.357000000000001,divide
2.678,divide
2.509,divide
1.869,divide
1.726,divide
4.917,divide
3.142,divide
1.35,divide
4.334,divide
2.605,divide
1.8780000000000001,divide
3.2689999999999997,divide
2.3819999999999997,divide
3.262,divide
2.8539999999999996,divide
2.278,divide
21.302,divide
2.5810000000000004,divide
1.726,divide
9.327,divide
15.31,divide
5.1739999999999995,divide
2.886,divide
2.0140000000000002,divide
2.5660000000000003,divide
3.5980000000000003,divide
1.2930000000000001,divide
1.686,divide
3.037,divide
2.318,divide
3.6210000000000004,divide
1.8940000000000001,divide
1.646,divide
4.181,divide
1.4380000000000002,divide
3.5580000000000003,divide
2.006,divide
1.9580000000000002,divide
14.155,divide
25.416999999999998,divide
9.576,divide
2.656,divide
4.552,divide
2.52,divide
2.112,divide
4.008,divide
17.057000000000002,divide
3.52,divide
1.794,divide
1.8319999999999999,divide
2.392,divide
8.0,divide
10.56,divide
1.8719999999999999,divide
6.346,divide
1.814,divide
1.304,divide
1.104,divide
0.976,divide
6.032,divide
1.344,divide
1.024,divide
1.296,divide
1.256,divide
2.928,divide
1.0979999999999999,divide
2.48,divide
1.5519999999999998,divide
2.0180000000000002,divide
1.139,divide
1.4880000000000002,divide
2.082,divide
2.16,divide
2.952,divide
2.024,divide
1.864,divide
1.7519999999999998,divide
2.186,divide
39.181999999999995,divide
145.032,divide
23.358,divide
43.798,divide
35.79,divide
42.174,divide
52.998000000000005,divide
23.478,divide
22.886,divide
22.221999999999998,divide
16.134,divide
18.703,divide
23.622,divide
29.406,divide
31.59,divide
31.398000000000003,divide
24.182,divide
15.558,divide
6.917999999999999,divide
15.734000000000002,divide
13.07,divide
11.395,divide
3.99,divide
3.8939999999999997,divide
12.67,divide
39.014,divide
4.982,divide
3.2060000000000004,divide
19.414,divide
16.742,divide
35.525999999999996,divide
11.07,divide
4.262,divide
17.87,divide
4.902,divide
7.2620000000000005,divide
13.15,divide
10.765999999999998,divide
15.052,divide
19.95,divide
14.078,divide
37.303000000000004,divide
18.774,divide
3.582,divide
6.614,divide
2.142,divide
3.326,divide
14.63,divide
3.158,divide
3.446,divide
2.166,divide
2.158,divide
1.35,divide
18.998,divide
3.27,divide
5.07,divide
3.342,divide
5.15,divide
2.622,divide
2.59,divide
4.23,divide
4.254,divide
2.8139999999999996,divide
3.23,divide
4.998,divide
2.198,divide
2.622,divide
2.222,divide
13.63,divide
2.254,divide
3.0860000000000003,divide
4.294,divide
1.8619999999999999,divide
1.91,divide
2.326,divide
4.854,divide
9.238,divide
3.565,divide
3.214,divide
1.98,divide
20.926,divide
75.089,divide
11.854000000000001,divide
6.518,divide
10.934000000000001,divide
8.718,divide
3.79,divide
13.934000000000001,divide
5.454,divide
80.817,divide
7.67,divide
4.414,divide
2.718,divide
4.23,divide
3.39,divide
2.821,divide
2.238,divide
2.246,divide
2.4859999999999998,divide
3.8539999999999996,divide
4.238,divide
2.526,divide
2.4859999999999998,divide
2.502,divide
2.23,divide
3.486,divide
2.622,divide
5.2860000000000005,divide
4.422,divide
3.358,divide
6.2620000000000005,divide
2.231,divide
3.23,divide
3.2689999999999997,divide
6.79,divide
7.678,divide
3.35,divide
2.822,divide
2.7739999999999996,divide
10.99,divide
16.92,divide
29.28,divide
49.456,divide
16.88,divide
22.375999999999998,divide
3.832,divide
12.672,divide
15.24,divide
5.088,divide
8.728,divide
6.816,divide
4.898,divide
46.195,divide
6.688,divide
15.784,divide
2.752,divide
47.281000000000006,divide
14.288,divide
26.511999999999997,divide
23.224,divide
5.664,divide
8.128,divide
37.249,divide
4.648,divide
4.44,divide
2.096,divide
8.927999999999999,divide
5.5520000000000005,divide
4.232,divide
3.488,divide
10.2,divide
10.024,divide
6.729,divide
4.938,divide
4.224,divide
3.904,divide
2.384,divide
5.272,divide
7.12,divide
16.44,divide
35.8,divide
26.576,divide
22.738000000000003,divide
1.879,divide
1.136,divide
1.5759999999999998,divide
6.632000000000001,divide
1.536,divide
1.472,divide
1.584,divide
3.056,divide
2.3280000000000003,divide
2.144,divide
2.295,divide
2.1919999999999997,divide
1.7519999999999998,divide
2.384,divide
2.784,divide
1.5919999999999999,divide
2.224,divide
2.242,divide
2.072,divide
1.4240000000000002,divide
1.376,divide
3.2560000000000002,divide
7.352,divide
1.696,divide
1.44,divide
2.336,divide
5.104,divide
1.112,divide
2.5839999999999996,divide
1.4,divide
1.696,divide
1.064,divide
3.056,divide
1.656,divide
2.488,divide
1.808,divide
2.04,divide
13.88,divide
6.48,divide
1.7109999999999999,divide
3.736,divide
1.984,divide
3.5839999999999996,divide
3.752,divide
3.1189999999999998,divide
6.072,divide
3.048,divide
3.472,divide
7.32,divide
2.255,divide
2.944,divide
2.344,divide
4.84,divide
2.752,divide
2.8080000000000003,divide
2.16,divide
2.92,divide
2.752,divide
12.184000000000001,divide
2.864,divide
1.3840000000000001,divide
2.283,divide
2.544,divide
2.96,divide
2.344,divide
5.56,divide
5.144,divide
2.3280000000000003,divide
4.56,divide
3.64,divide
6.096,divide
1.6880000000000002,divide
3.537,divide
2.3280000000000003,divide
7.602,divide
3.1039999999999996,divide
2.96,divide
66.096,divide
20.445999999999998,divide
14.35,divide
38.567,divide
34.67,divide
11.142000000000001,divide
14.277999999999999,divide
20.046,divide
27.198,divide
10.63,divide
11.014000000000001,divide
12.758,divide
10.374,divide
9.254,divide
11.59,divide
11.942,divide
7.037999999999999,divide
4.845,divide
11.39,divide
17.71,divide
13.31,divide
15.206,divide
12.03,divide
13.822000000000001,divide
16.366,divide
14.366,divide
5.63,divide
5.75,divide
6.566,divide
6.382000000000001,divide
4.317,divide
5.462000000000001,divide
5.31,divide
5.125,divide
21.11,divide
4.213,divide
5.085,divide
3.949,divide
4.822,divide
26.838,divide
39.501,divide
4.08,divide
7.824,divide
3.3810000000000002,divide
4.056,divide
4.288,divide
3.088,divide
3.072,divide
3.3939999999999997,divide
25.448,divide
8.767999999999999,divide
3.088,divide
25.618000000000002,divide
4.512,divide
13.151,divide
2.9360000000000004,divide
3.912,divide
9.416,divide
2.656,divide
7.904,divide
3.176,divide
2.256,divide
5.08,divide
3.832,divide
2.1519999999999997,divide
3.04,divide
5.056,divide
3.0,divide
3.824,divide
4.248,divide
5.312,divide
2.319,divide
4.272,divide
3.88,divide
5.808,divide
3.9589999999999996,divide
2.92,divide
5.144,divide
3.096,divide
3.216,divide
29.358,divide
11.862,divide
13.99,divide
12.294,divide
31.398000000000003,divide
6.534,divide
23.55,divide
11.99,divide
22.198,divide
17.342,divide
3.865,divide
4.334,divide
2.246,divide
6.526,divide
4.102,divide
3.8689999999999998,divide
5.462000000000001,divide
6.35,divide
4.317,divide
3.304,divide
4.2860000000000005,divide
5.39,divide
3.1489999999999996,divide
10.798,divide
2.198,divide
2.3819999999999997,divide
16.269000000000002,divide
2.5980000000000003,divide
2.822,divide
10.597000000000001,divide
3.214,divide
3.063,divide
2.35,divide
6.445,divide
2.189,divide
6.909,divide
6.454,divide
2.189,divide
2.053,divide
6.35,divide
17.798,divide
6.807,divide
7.15,divide
3.549,divide
5.734,divide
5.518,divide
3.6460000000000004,divide
4.581,divide
2.965,divide
22.046,divide
19.805999999999997,divide
2.174,divide
4.238,divide
2.702,divide
3.638,divide
4.245,divide
1.8219999999999998,divide
1.3090000000000002,divide
5.3260000000000005,divide
1.909,divide
2.013,divide
2.846,divide
3.014,divide
1.246,divide
0.789,divide
1.245,divide
1.261,divide
1.453,divide
2.742,divide
1.077,divide
2.1180000000000003,divide
2.494,divide
0.797,divide
2.43,divide
1.453,divide
2.998,divide
1.421,divide
1.349,divide
2.623,divide
2.301,divide
40.128,divide
4.76,divide
3.048,divide
2.56,divide
2.151,divide
1.9040000000000001,divide
3.352,divide
2.312,divide
3.3680000000000003,divide
4.4239999999999995,divide
3.2880000000000003,divide
2.168,divide
2.352,divide
5.343999999999999,divide
8.527999999999999,divide
2.032,divide
2.736,divide
1.864,divide
1.528,divide
4.4719999999999995,divide
3.6,divide
2.136,divide
1.976,divide
20.641,divide
7.336,divide
4.656000000000001,divide
5.4639999999999995,divide
6.696000000000001,divide
2.1519999999999997,divide
2.32,divide
4.051,divide
1.84,divide
2.912,divide
1.663,divide
2.0,divide
1.992,divide
4.12,divide
2.592,divide
1.272,divide
3.7680000000000002,divide
14.052999999999999,divide
23.474,divide
20.139,divide
5.605,divide
4.665,divide
6.3420000000000005,divide
7.235,divide
5.356,divide
13.107000000000001,divide
3.852,divide
6.885,divide
5.7410000000000005,divide
2.653,divide
6.053,divide
3.884,divide
4.777,divide
7.061,divide
7.144,divide
3.699,divide
3.495,divide
3.4130000000000003,divide
6.992000000000001,divide
6.755,divide
6.212999999999999,divide
9.095,divide
6.221,divide
5.541,divide
4.409,divide
5.686,divide
3.925,divide
3.5660000000000003,divide
5.189,divide
3.449,divide
11.527999999999999,divide
5.5889999999999995,divide
3.9989999999999997,divide
4.869,divide
2.824,divide
